# f[Hz], H(x1/x0), H(xpl/x0)
3.781127929687500000e+00 1.274228281602228681e-02 9.663627460828640133e-11
3.784179687500000000e+00 1.272152659869561601e-02 9.566505237855822923e-11
3.787231445312500000e+00 1.270082112540613789e-02 9.470444709006587584e-11
3.790283203125000000e+00 1.268016623098649348e-02 9.375433328866393229e-11
3.793334960937500000e+00 1.265956175093828871e-02 9.281458711415909831e-11
3.796386718750000000e+00 1.263900752142889557e-02 9.188508627863379805e-11
3.799438476562500000e+00 1.261850337928818386e-02 9.096571004508372369e-11
3.802490234375000000e+00 1.259804916200541781e-02 9.005633920636647666e-11
3.805541992187500000e+00 1.257764470772602776e-02 8.915685606445220721e-11
3.808593750000000000e+00 1.255728985524848761e-02 8.826714440997720897e-11
3.811645507812500000e+00 1.253698444402116634e-02 8.738708950209047756e-11
3.814697265625000000e+00 1.251672831413920897e-02 8.651657804859168237e-11
3.817749023437500000e+00 1.249652130634146610e-02 8.565549818635698427e-11
3.820800781250000000e+00 1.247636326200738874e-02 8.480373946204458253e-11
3.823852539062500000e+00 1.245625402315394745e-02 8.396119281307961614e-11
3.826904296875000000e+00 1.243619343243263821e-02 8.312775054891169870e-11
3.829956054687500000e+00 1.241618133312637380e-02 8.230330633254153258e-11
3.833007812500000000e+00 1.239621756914655211e-02 8.148775516231355211e-11
3.836059570312500000e+00 1.237630198502999261e-02 8.068099335396887017e-11
3.839111328125000000e+00 1.235643442593598387e-02 7.988291852295572351e-11
3.842163085937500000e+00 1.233661473764332411e-02 7.909342956699253131e-11
3.845214843750000000e+00 1.231684276654734789e-02 7.831242664888117586e-11
3.848266601562500000e+00 1.229711835965701695e-02 7.753981117956541300e-11
3.851318359375000000e+00 1.227744136459198165e-02 7.677548580143080642e-11
3.854370117187500000e+00 1.225781162957969087e-02 7.601935437184379473e-11
3.857421875000000000e+00 1.223822900345252450e-02 7.527132194692392000e-11
3.860473632812500000e+00 1.221869333564488957e-02 7.453129476554850700e-11
3.863525390625000000e+00 1.219920447619037181e-02 7.379918023358347299e-11
3.866577148437500000e+00 1.217976227571894096e-02 7.307488690833988017e-11
3.869628906250000000e+00 1.216036658545406081e-02 7.235832448324960064e-11
3.872680664062500000e+00 1.214101725720994132e-02 7.164940377275900796e-11
3.875732421875000000e+00 1.212171414338869373e-02 7.094803669743721875e-11
3.878784179687500000e+00 1.210245709697760873e-02 7.025413626929425721e-11
3.881835937500000000e+00 1.208324597154634625e-02 6.956761657730765622e-11
3.884887695312500000e+00 1.206408062124420671e-02 6.888839277315343666e-11
3.887939453125000000e+00 1.204496090079741968e-02 6.821638105713868620e-11
3.890991210937500000e+00 1.202588666550639084e-02 6.755149866433228657e-11
3.894042968750000000e+00 1.200685777124301488e-02 6.689366385089110105e-11
3.897094726562500000e+00 1.198787407444799197e-02 6.624279588057967055e-11
3.900146484375000000e+00 1.196893543212815096e-02 6.559881501147880405e-11
3.903198242187500000e+00 1.195004170185379362e-02 6.496164248288065963e-11
3.906250000000000000e+00 1.193119274175603699e-02 6.433120050236928181e-11
3.909301757812500000e+00 1.191238841052420262e-02 6.370741223308081821e-11
3.912353515625000000e+00 1.189362856740317463e-02 6.309020178114390633e-11
3.915405273437500000e+00 1.187491307219083400e-02 6.247949418329451801e-11
3.918457031250000000e+00 1.185624178523543917e-02 6.187521539466597220e-11
3.921508789062500000e+00 1.183761456743305518e-02 6.127729227674780901e-11
3.924560546875000000e+00 1.181903128022501401e-02 6.068565258551388674e-11
3.927612304687500000e+00 1.180049178559534895e-02 6.010022495971688438e-11
3.930664062500000000e+00 1.178199594606826883e-02 5.952093890934427244e-11
3.933715820312500000e+00 1.176354362470564095e-02 5.894772480423703146e-11
3.936767578125000000e+00 1.174513468510447571e-02 5.838051386286541856e-11
3.939819335937500000e+00 1.172676899139446331e-02 5.781923814126227961e-11
3.942871093750000000e+00 1.170844640823542546e-02 5.726383052210811666e-11
3.945922851562500000e+00 1.169016680081495785e-02 5.671422470397028895e-11
3.948974609375000000e+00 1.167193003484588015e-02 5.617035519068957474e-11
3.952026367187500000e+00 1.165373597656383688e-02 5.563215728091459821e-11
3.955078125000000000e+00 1.163558449272488263e-02 5.509956705778145884e-11
3.958129882812500000e+00 1.161747545060304136e-02 5.457252137873506719e-11
3.961181640625000000e+00 1.159940871798794369e-02 5.405095786549320163e-11
3.964233398437500000e+00 1.158138416318238613e-02 5.353481489414712744e-11
3.967285156250000000e+00 1.156340165500000135e-02 5.302403158540019343e-11
3.970336914062500000e+00 1.154546106276289029e-02 5.251854779494052894e-11
3.973388671875000000e+00 1.152756225629924906e-02 5.201830410394625105e-11
3.976440429687500000e+00 1.150970510594104095e-02 5.152324180972182538e-11
3.979492187500000000e+00 1.149188948252170307e-02 5.103330291646342815e-11
3.982543945312500000e+00 1.147411525737379763e-02 5.054843012615017545e-11
3.985595703125000000e+00 1.145638230232671161e-02 5.006856682956128430e-11
3.988647460937500000e+00 1.143869048970439645e-02 4.959365709741634789e-11
3.991699218750000000e+00 1.142103969232305741e-02 4.912364567163694145e-11
3.994750976562500000e+00 1.140342978348895392e-02 4.865847795672811111e-11
3.997802734375000000e+00 1.138586063699605598e-02 4.819810001127723842e-11
4.000854492187500000e+00 1.136833212712387575e-02 4.774245853956994444e-11
4.003906250000000000e+00 1.135084412863521935e-02 4.729150088331960194e-11
4.006958007812500000e+00 1.133339651677396295e-02 4.684517501351090162e-11
4.010009765625000000e+00 1.131598916726285833e-02 4.640342952235349787e-11
4.013061523437500000e+00 1.129862195630134021e-02 4.596621361534592817e-11
4.016113281250000000e+00 1.128129476056334221e-02 4.553347710344749887e-11
4.019165039062500000e+00 1.126400745719511459e-02 4.510517039535644430e-11
4.022216796875000000e+00 1.124675992381310788e-02 4.468124448989315723e-11
4.025268554687500000e+00 1.122955203850176630e-02 4.426165096848703662e-11
4.028320312500000000e+00 1.121238367981145997e-02 4.384634198776506563e-11
4.031372070312500000e+00 1.119525472675628880e-02 4.343527027224067888e-11
4.034423828125000000e+00 1.117816505881203543e-02 4.302838910710211748e-11
4.037475585937500000e+00 1.116111455591402291e-02 4.262565233109776460e-11
4.040527343750000000e+00 1.114410309845503128e-02 4.222701432951851963e-11
4.043579101562500000e+00 1.112713056728324365e-02 4.183243002727422537e-11
4.046630859375000000e+00 1.111019684370012812e-02 4.144185488206377341e-11
4.049682617187500000e+00 1.109330180945843417e-02 4.105524487763762113e-11
4.052734375000000000e+00 1.107644534676010747e-02 4.067255651715046486e-11
4.055786132812500000e+00 1.105962733825426383e-02 4.029374681660438600e-11
4.058837890625000000e+00 1.104284766703517683e-02 3.991877329837902553e-11
4.061889648437500000e+00 1.102610621664023606e-02 3.954759398484980156e-11
4.064941406250000000e+00 1.100940287104799041e-02 3.918016739209130068e-11
4.067993164062500000e+00 1.099273751467607849e-02 3.881645252366470563e-11
4.071044921875000000e+00 1.097611003237931870e-02 3.845640886448988622e-11
4.074096679687500000e+00 1.095952030944769527e-02 3.809999637479803702e-11
4.077148437500000000e+00 1.094296823160441183e-02 3.774717548416643844e-11
4.080200195312500000e+00 1.092645368500392428e-02 3.739790708563219434e-11
4.083251953125000000e+00 1.090997655623001002e-02 3.705215252988506863e-11
4.086303710937500000e+00 1.089353673229383375e-02 3.670987361953784433e-11
4.089355468750000000e+00 1.087713410063202712e-02 3.637103260347283486e-11
4.092407226562500000e+00 1.086076854910476147e-02 3.603559217126424392e-11
4.095458984375000000e+00 1.084443996599387429e-02 3.570351544767406699e-11
4.098510742187500000e+00 1.082814824000092810e-02 3.537476598722191549e-11
4.101562500000000000e+00 1.081189326024539418e-02 3.504930776882700610e-11
4.104614257812500000e+00 1.079567491626272184e-02 3.472710519052055087e-11
4.107666015625000000e+00 1.077949309800249438e-02 3.440812306422959503e-11
4.110717773437500000e+00 1.076334769582659723e-02 3.409232661062878059e-11
4.113769531250000000e+00 1.074723860050732886e-02 3.377968145406128287e-11
4.116821289062500000e+00 1.073116570322561747e-02 3.347015361752620586e-11
4.119873046875000000e+00 1.071512889556914573e-02 3.316370951773319892e-11
4.122924804687500000e+00 1.069912806953057099e-02 3.286031596022156772e-11
4.125976562500000000e+00 1.068316311750571596e-02 3.255994013454442226e-11
4.129028320312500000e+00 1.066723393229175240e-02 3.226254960951620753e-11
4.132080078125000000e+00 1.065134040708541965e-02 3.196811232852259601e-11
4.135131835937500000e+00 1.063548243548127076e-02 3.167659660489299365e-11
4.138183593750000000e+00 1.061965991146985623e-02 3.138797111733292615e-11
4.141235351562500000e+00 1.060387272943601189e-02 3.110220490541722289e-11
4.144287109375000000e+00 1.058812078415707382e-02 3.081926736514238313e-11
4.147338867187500000e+00 1.057240397080116620e-02 3.053912824453684480e-11
4.150390625000000000e+00 1.055672218492541975e-02 3.026175763932948556e-11
4.153442382812500000e+00 1.054107532247430638e-02 2.998712598867455950e-11
4.156494140625000000e+00 1.052546327977788368e-02 2.971520407093262365e-11
4.159545898437500000e+00 1.050988595355010699e-02 2.944596299950686625e-11
4.162597656250000000e+00 1.049434324088711554e-02 2.917937421873361523e-11
4.165649414062500000e+00 1.047883503926554452e-02 2.891540949982694314e-11
4.168701171875000000e+00 1.046336124654088234e-02 2.865404093687596279e-11
4.171752929687500000e+00 1.044792176094573068e-02 2.839524094289419969e-11
4.174804687500000000e+00 1.043251648108821199e-02 2.813898224592083778e-11
4.177856445312500000e+00 1.041714530595025043e-02 2.788523788517245232e-11
4.180908203125000000e+00 1.040180813488597589e-02 2.763398120724505530e-11
4.183959960937500000e+00 1.038650486762005866e-02 2.738518586236520308e-11
4.187011718750000000e+00 1.037123540424608747e-02 2.713882580069018547e-11
4.190063476562500000e+00 1.035599964522493539e-02 2.689487526865602018e-11
4.193115234375000000e+00 1.034079749138319161e-02 2.665330880537295830e-11
4.196166992187500000e+00 1.032562884391148052e-02 2.641410123906731522e-11
4.199218750000000000e+00 1.031049360436292819e-02 2.617722768357018265e-11
4.202270507812500000e+00 1.029539167465155260e-02 2.594266353485077281e-11
4.205322265625000000e+00 1.028032295705067455e-02 2.571038446759496678e-11
4.208374023437500000e+00 1.026528735419136515e-02 2.548036643182811056e-11
4.211425781250000000e+00 1.025028476906085333e-02 2.525258564958110880e-11
4.214477539062500000e+00 1.023531510500098191e-02 2.502701861159998441e-11
4.217529296875000000e+00 1.022037826570669841e-02 2.480364207409749173e-11
4.220581054687500000e+00 1.020547415522442096e-02 2.458243305554648313e-11
4.223632812500000000e+00 1.019060267795058976e-02 2.436336883351504806e-11
4.226684570312500000e+00 1.017576373863012147e-02 2.414642694154167999e-11
4.229736328125000000e+00 1.016095724235485838e-02 2.393158516605118194e-11
4.232788085937500000e+00 1.014618309456209039e-02 2.371882154330970806e-11
4.235839843750000000e+00 1.013144120103305276e-02 2.350811435641928039e-11
4.238891601562500000e+00 1.011673146789140477e-02 2.329944213235038826e-11
4.241943359375000000e+00 1.010205380160177253e-02 2.309278363901286422e-11
4.244995117187500000e+00 1.008740810896825019e-02 2.288811788236421249e-11
4.248046875000000000e+00 1.007279429713292887e-02 2.268542410355490847e-11
4.251098632812500000e+00 1.005821227357443955e-02 2.248468177611009747e-11
4.254150390625000000e+00 1.004366194610649410e-02 2.228587060314732426e-11
4.257202148437500000e+00 1.002914322287641082e-02 2.208897051462954703e-11
4.260253906250000000e+00 1.001465601236371794e-02 2.189396166465381059e-11
4.263305664062500000e+00 1.000020022337867742e-02 2.170082442877351409e-11
4.266357421875000000e+00 9.985775765060881520e-03 2.150953940135551406e-11
4.269409179687500000e+00 9.971382546877790437e-03 2.132008739297039216e-11
4.272460937500000000e+00 9.957020478623377496e-03 2.113244942781622380e-11
4.275512695312500000e+00 9.942689470416671976e-03 2.094660674117450014e-11
4.278564453125000000e+00 9.928389432700386943e-03 2.076254077689919875e-11
4.281616210937500000e+00 9.914120276239510657e-03 2.058023318493672487e-11
4.284667968750000000e+00 9.899881912119929198e-03 2.039966581887786712e-11
4.287719726562500000e+00 9.885674251747042160e-03 2.022082073354059164e-11
4.290771484375000000e+00 9.871497206844381811e-03 2.004368018258328345e-11
4.293823242187500000e+00 9.857350689452265211e-03 1.986822661614835775e-11
4.296875000000000000e+00 9.843234611926427249e-03 1.969444267853538142e-11
4.299926757812500000e+00 9.829148886936658891e-03 1.952231120590372105e-11
4.302978515625000000e+00 9.815093427465471435e-03 1.935181522400409383e-11
4.306030273437500000e+00 9.801068146806767717e-03 1.918293794593860446e-11
4.309082031250000000e+00 9.787072958564469946e-03 1.901566276994914528e-11
4.312133789062500000e+00 9.773107776651260292e-03 1.884997327723355545e-11
4.315185546875000000e+00 9.759172515287179231e-03 1.868585322978904802e-11
4.318237304687500000e+00 9.745267088998397359e-03 1.852328656828297270e-11
4.321289062500000000e+00 9.731391412615827616e-03 1.836225740994996764e-11
4.324340820312500000e+00 9.717545401273907507e-03 1.820275004651601723e-11
4.327392578125000000e+00 9.703728970409237348e-03 1.804474894214783903e-11
4.330444335937500000e+00 9.689942035759331260e-03 1.788823873142846583e-11
4.333496093750000000e+00 9.676184513361324804e-03 1.773320421735780153e-11
4.336547851562500000e+00 9.662456319550701694e-03 1.757963036937846087e-11
4.339599609375000000e+00 9.648757370960013569e-03 1.742750232142594961e-11
4.342651367187500000e+00 9.635087584517660481e-03 1.727680537000351156e-11
4.345703125000000000e+00 9.621446877446574245e-03 1.712752497228066005e-11
4.348754882812500000e+00 9.607835167263037088e-03 1.697964674421560069e-11
4.351806640625000000e+00 9.594252371775358057e-03 1.683315645870092839e-11
4.354858398437500000e+00 9.580698409082722897e-03 1.668804004373247560e-11
4.357910156250000000e+00 9.567173197573882598e-03 1.654428358060083377e-11
4.360961914062500000e+00 9.553676655925996339e-03 1.640187330210538645e-11
4.364013671875000000e+00 9.540208703103372073e-03 1.626079559079050814e-11
4.367065429687500000e+00 9.526769258356266104e-03 1.612103697720366086e-11
4.370117187500000000e+00 9.513358241219663572e-03 1.598258413817483590e-11
4.373168945312500000e+00 9.499975571512100578e-03 1.584542389511773484e-11
4.376220703125000000e+00 9.486621169334451611e-03 1.570954321235166887e-11
4.379272460937500000e+00 9.473294955068751674e-03 1.557492919544414414e-11
4.382324218750000000e+00 9.459996849376999320e-03 1.544156908957424938e-11
4.385375976562500000e+00 9.446726773199975308e-03 1.530945027791575039e-11
4.388427734375000000e+00 9.433484647756104624e-03 1.517856028004071229e-11
4.391479492187500000e+00 9.420270394540257788e-03 1.504888675034236982e-11
4.394531250000000000e+00 9.407083935322581650e-03 1.492041747647745252e-11
4.397583007812500000e+00 9.393925192147392633e-03 1.479314037782799392e-11
4.400634765625000000e+00 9.380794087331969372e-03 1.466704350398156166e-11
4.403686523437500000e+00 9.367690543465447689e-03 1.454211503323065166e-11
4.406738281250000000e+00 9.354614483407668740e-03 1.441834327109024643e-11
4.409790039062500000e+00 9.341565830288058384e-03 1.429571664883350336e-11
4.412841796875000000e+00 9.328544507504475322e-03 1.417422372204565082e-11
4.415893554687500000e+00 9.315550438722114759e-03 1.405385316919521618e-11
4.418945312500000000e+00 9.302583547872368686e-03 1.393459379022316912e-11
4.421997070312500000e+00 9.289643759151748614e-03 1.381643450514903987e-11
4.425048828125000000e+00 9.276730997020735461e-03 1.369936435269414340e-11
